transacao_id,idade_usuario,categoria_produto,meio_pagamento,tipo_dispositivo,valor_transacao,tempo_sessao_segundos,tentativas_senha_bloqueadas,distancia_km_cadastro,compras_ultimos_30d,ruido_latencia_ms,pin_autenticacao_app,dispositivo_fingerprint_hash,transacao_fraudulenta
TRX-56609,34.3,Eletronicos,Cartao_Credito,Mobile,57.92,1124.0,1,61.4,1,-4.88,150,DEV-49F4B,0
TRX-56610,30.7,Eletronicos,Cartao_Credito,Desktop,1517.54,1396.0,0,52.3,3,147.03,738,DEV-4C629,0
TRX-56611,16.1,Games,Cartao_Credito,Desktop,122.91,1495.0,0,58.9,2,-78.39,865,DEV-E13C8,0
TRX-56612,33.8,eletronicos,Boleto,Desktop,270.99,1795.4,0,357.0,5,60.39,809,DEV-79BFF,0
TRX-56613,59.5,Eletronicos,Cartao_Credito,Mobile,360.99,799.5,3,37.0,2,71.75,214,DEV-91A01,0
TRX-56614,22.6,Vestuario,Boleto,Mobile,1128.41,1222.6,0,1305.7,6,-54.43,617,DEV-A5AFB,1
TRX-56615,39.7, ELETRONICOS ,Pix,Mobile,659.61,595.2,1,213.5,0,21.71,669,DEV-9C755,1
TRX-56616,38.4,Beleza,Voucher,Desktop,35.87,120.4,1,25.2,3,30.08,712,DEV-E5209,0
TRX-56617,42.8,Beleza,Pix,Mobile,362.7,144.0,1,168.1,1,137.92,707,DEV-30203,0
TRX-56618,33.0, ELETRONICOS ,Cartao_Credito,Desktop,2805.14,981.0,0,160.4,4,-16.45,484,DEV-7F6D6,1
TRX-56619,22.0,Vestuario,Cartao_Credito,Desktop,870.67,515.0,0,66.1,3,-145.24,812,DEV-18BDA,1
TRX-56620,,Eletronicos,Pix,Desktop,180.08,1099.0,1,61.4,6,-269.37,982,DEV-D87F1,0
TRX-56621,27.2,Eletronicos,Boleto,Desktop,2454.49,924.8,1,42.1,0,28.94,923,DEV-F0265,1
TRX-56622,41.6,Games,Cartao_Credito,Desktop,718.41,1276.7,1,286.2,2,-101.05,221,DEV-D2D9A,0
TRX-56623,40.2,Eletronicos,Boleto,Mobile,268.01,1226.7,1,58.6,3,-181.61,353,DEV-561C2,0
TRX-56624,32.3,Eletronicos,Pix,Mobile,1357.9,1617.4,0,241.0,4,-125.45,919,DEV-6D105,0
TRX-56625,45.0, ELETRONICOS ,Boleto,Mobile,93.75,215.1,0,84.2,2,-21.62,198,DEV-69E84,0
TRX-56626,34.3,Vestuario,Cartao_Credito,Mobile,147.96,528.4,0,96.5,3,-164.88,872,DEV-8A7E6,0
TRX-56627,44.7,Eletronicos,Cartao_Credito,Mobile,112.82,944.9,0,293.1,2,68.26,367,DEV-2BA61,0
TRX-56628,38.1,Eletronicos,Cartao_Credito,Mobile,647.43,367.4,0,423.6,5,9.22,578,DEV-5E92E,0
TRX-56629,41.9,Beleza,Boleto,Mobile,572.45,67.7,1,80.5,5,-169.16,996,DEV-22C47,0
TRX-56630,36.8,Vestuario,Pix,Desktop,685.39,694.7,1,212.0,1,-186.58,321,DEV-B540F,1
TRX-56631,36.5,Vestuario,Cartao_Credito,Desktop,646.81,901.9,0,10.0,2,80.27,846,DEV-9C7EA,0
TRX-56632,33.7,Games,Boleto,Mobile,1593.93,1332.3,1,53.0,4,-41.29,582,DEV-D73C5,0
TRX-56633,27.4,eletronicos,Cartao_Credito,Mobile,96.48,748.6,2,204.6,5,28.23,855,DEV-5C4AF,0
TRX-56634,36.0,Eletronicos,Cartao_Credito,Mobile,380.18,1762.9,0,15.3,5,42.08,726,DEV-A173E,0
TRX-56635,43.0,Vestuario,Cartao_Credito,Tablet,135.24,42.6,2,59.1,3,151.28,585,DEV-AF23F,0
TRX-56636,28.6,Eletronicos,Boleto,Mobile,163.54,1579.3,0,58.6,2,-256.48,411,DEV-CFB7F,0
TRX-56637,46.3,eletronicos,Boleto,Mobile,2507.65,159.2,2,42.4,1,-172.86,310,DEV-3419E,1
TRX-56638,25.3,Vestuario,Pix,Mobile,254.48,1207.1,2,263.5,4,45.16,317,DEV-BEA84,1
TRX-56639,39.0, ELETRONICOS ,Cartao_Credito,Mobile,1033.82,499.8,0,177.2,1,-79.34,941,DEV-F11A4,1
TRX-56640,29.7, ELETRONICOS ,Cartao_Credito,Desktop,,125.0,1,392.0,6,97.62,838,DEV-638EC,1
TRX-56641,32.6,Eletronicos,Voucher,Mobile,49.59,640.4,0,146.7,3,-9.12,852,DEV-2390D,0
TRX-56642,25.3,eletronicos,Cartao_Credito,Mobile,230.46,163.5,1,38.7,3,83.57,963,DEV-32246,0
TRX-56643,41.9, ELETRONICOS ,Cartao_Credito,Desktop,1616.09,1629.8,1,235.6,6,98.72,555,DEV-8CBA5,0
TRX-56644,39.6,Beleza,Cartao_Credito,Tablet,150.81,596.5,0,33.1,5,41.37,356,DEV-30EAB,0
TRX-56645,31.8,Eletronicos,Pix,Desktop,1642.0,1712.9,0,93.8,5,-77.11,485,DEV-AFDAF,0
TRX-56646,53.3,eletronicos,Cartao_Credito,Mobile,189.6,1756.3,1,201.6,6,15.73,637,DEV-C44F8,0
TRX-56647,36.8,Eletronicos,Boleto,Mobile,56.14,1714.3,0,32.0,6,-175.49,460,DEV-26712,0
TRX-56648,,Vestuario,Boleto,Mobile,39.52,1030.4,1,79.5,3,129.52,211,DEV-BCE07,0
TRX-56649,31.3,eletronicos,Boleto,Desktop,,907.7,1,128.3,5,-162.12,929,DEV-35EDE,0
TRX-56650,44.7,Vestuario,Boleto,Tablet,132.13,1502.3,0,68.3,7,144.95,655,DEV-36D20,0
TRX-56651,38.4,Eletronicos,Cartao_Credito,Mobile,27.58,973.5,0,115.6,7,-66.44,577,DEV-4F052,0
TRX-56652,37.7,eletronicos,Pix,Mobile,520.75,1574.7,1,89.3,5,-53.37,466,DEV-85B8D,0
TRX-56653,53.9,Eletronicos,Cartao_Credito,Mobile,481.62,33.6,0,115.2,3,253.82,320,DEV-54010,0
TRX-56654,30.5,Beleza,Cartao_Credito,Mobile,655.73,1518.5,0,6.1,4,-100.54,314,DEV-6899E,0
TRX-56655,30.3, ELETRONICOS ,Pix,Mobile,2353.69,1210.1,1,128.7,4,246.53,362,DEV-1C864,1
TRX-56656,,Vestuario,Cartao_Credito,Desktop,1798.88,1609.0,0,253.1,3,-170.86,156,DEV-5394D,1
TRX-56657,42.0, ELETRONICOS ,Voucher,Tablet,75.96,106.9,0,99.3,4,-23.72,773,DEV-D6E3B,0
TRX-56658,23.3,Vestuario,Pix,Mobile,2257.84,397.4,1,7.3,4,-150.23,208,DEV-2C84C,1
TRX-56659,51.9,Beleza,Cartao_Credito,Mobile,705.13,1135.7,1,114.9,4,36.48,510,DEV-BE045,0
TRX-56660,30.6,Vestuario,Pix,Desktop,1980.97,255.6,1,61.5,3,-26.43,400,DEV-C80C2,1
TRX-56661,36.5, ELETRONICOS ,Cartao_Credito,Mobile,285.57,267.7,1,37.5,5,109.28,198,DEV-B4239,0
TRX-56662,46.6,Beleza,Boleto,Mobile,416.29,336.7,0,43.3,3,-112.51,100,DEV-7F2EB,0
TRX-56663,48.7,Vestuario,Voucher,Tablet,557.27,378.2,0,225.7,3,199.94,376,DEV-25971,0
TRX-56664,38.8,eletronicos,Cartao_Credito,Desktop,350.07,411.2,1,73.6,5,33.62,314,DEV-E151C,0
TRX-56665,34.4,Games,Boleto,Mobile,153.2,985.4,0,22.2,2,-37.5,494,DEV-9C1E9,0
TRX-56666,33.9,Beleza,Cartao_Credito,SmartTV,1294.97,1739.9,0,83.2,3,-47.2,603,DEV-3B29A,1
TRX-56667,13.9, ELETRONICOS ,Boleto,Desktop,866.99,313.5,0,110.9,4,-1.12,560,DEV-BC65C,1
TRX-56668,28.0,Eletronicos,Boleto,Mobile,2128.01,639.5,0,217.8,5,-42.29,783,DEV-D3793,1
TRX-56669,34.4, ELETRONICOS ,Cartao_Credito,Mobile,,777.7,0,434.0,3,-59.72,329,DEV-2F8DE,1
TRX-56670,41.5,Eletronicos,Pix,SmartTV,494.18,1680.5,1,267.4,3,201.72,376,DEV-9C425,0
TRX-56671,39.0, ELETRONICOS ,Pix,Tablet,485.77,1758.7,0,111.8,4,-59.32,703,DEV-A7B55,0
TRX-56672,29.4,Eletronicos,Cartao_Credito,Mobile,147.6,93.8,1,318.1,6,-210.35,267,DEV-54C81,1
TRX-56673,,eletronicos,Cartao_Credito,Mobile,992.75,887.7,0,124.6,3,77.78,391,DEV-2626D,0
TRX-56674,43.1,eletronicos,Cartao_Credito,Desktop,310.22,637.2,1,116.4,3,13.28,754,DEV-2DBCE,0
TRX-56675,23.8,Vestuario,Boleto,Mobile,962.83,433.4,0,317.1,3,71.59,829,DEV-8359B,1
TRX-56676,43.3, ELETRONICOS ,Boleto,Desktop,1218.46,1258.1,0,42.5,1,250.83,545,DEV-5F5E5,1
TRX-56677,36.5, ELETRONICOS ,Cartao_Credito,Mobile,194.34,551.8,1,55.6,5,-36.75,320,DEV-7ECDE,0
TRX-56678,36.2,Eletronicos,Pix,Desktop,47.3,1706.3,0,289.6,3,-108.01,153,DEV-EEDBC,0
TRX-56679,32.2, ELETRONICOS ,Cartao_Credito,Mobile,321.64,1207.3,1,322.9,8,-120.78,147,DEV-5474E,1
TRX-56680,41.5,Eletronicos,Boleto,Mobile,1725.8,767.9,0,121.9,5,48.01,364,DEV-2F5FE,0
TRX-56681,38.3, ELETRONICOS ,Pix,Mobile,695.76,146.7,1,39.6,2,82.91,408,DEV-61C5E,0
TRX-56682,40.6,Beleza,Cartao_Credito,Mobile,222.76,915.1,1,247.8,2,3.23,245,DEV-7FD91,0
TRX-56683,44.1,Beleza,Boleto,Mobile,545.61,960.3,0,2.6,0,204.47,186,DEV-27BE5,0
TRX-56684,42.7,Beleza,Pix,Mobile,1914.51,1409.8,0,6.3,0,0.43,422,DEV-4C369,1
TRX-56685,46.9,Beleza,Cartao_Credito,Desktop,440.28,1105.9,1,66.6,4,-146.59,426,DEV-CDE17,0
TRX-56686,29.6, ELETRONICOS ,Pix,Mobile,45.54,1272.8,0,19.8,4,2.9,516,DEV-E6799,0
TRX-56687,43.7,Games,Boleto,Mobile,514.95,1419.9,1,260.5,2,-195.64,451,DEV-68084,0
TRX-56688,44.5,Vestuario,Pix,Desktop,,252.0,1,141.5,3,-105.07,284,DEV-C3F67,0
TRX-56689,20.2,Eletronicos,Cartao_Credito,Tablet,338.25,1048.0,1,152.3,4,-169.22,365,DEV-C9139,0
TRX-56690,35.7,eletronicos,Boleto,Mobile,1578.7,211.8,1,120.6,6,-162.34,636,DEV-35017,0
TRX-56691,20.2,Games,Cartao_Credito,Desktop,675.2,893.1,1,145.8,1,-181.47,386,DEV-3C90A,0
TRX-56692,31.5,Eletronicos,Cartao_Credito,Mobile,153.76,838.7,2,196.8,3,168.66,376,DEV-E1380,0
TRX-56693,47.3,eletronicos,Cartao_Credito,Tablet,66.99,1582.3,1,14.0,5,152.77,916,DEV-5B1FC,0
TRX-56694,31.8,Beleza,Cartao_Credito,Desktop,298.93,549.7,0,220.5,11,6.71,432,DEV-CA9C9,0
TRX-56695,-5.0,Vestuario,Cartao_Credito,Mobile,1619.12,1454.2,1,243.2,3,98.78,214,DEV-42290,1
TRX-56696,30.9,Beleza,Cartao_Credito,Tablet,990.71,1212.3,1,28.4,5,159.47,174,DEV-75226,0
TRX-56697,19.6,Beleza,Cartao_Credito,Desktop,322.33,452.1,1,67.3,5,254.72,947,DEV-33634,0
TRX-56698,49.1,Vestuario,Cartao_Credito,Desktop,1783.01,1144.1,3,63.9,3,-16.52,952,DEV-67CEC,1
TRX-56699,,Eletronicos,Cartao_Credito,Mobile,1281.47,729.2,0,93.2,9,-48.76,964,DEV-B11F3,0
TRX-56700,31.3, ELETRONICOS ,Boleto,Mobile,420.51,652.3,1,293.5,3,-31.42,978,DEV-D4719,1
TRX-56701,40.5,Vestuario,Boleto,Mobile,180.64,1606.5,1,122.9,5,105.87,143,DEV-24F4E,0
TRX-56702,33.2,Games,Pix,Desktop,89.56,368.1,0,126.9,6,-75.79,289,DEV-E9D46,0
TRX-56703,30.0,Vestuario,Cartao_Credito,Tablet,1060.42,535.2,1,292.6,2,-85.8,245,DEV-C1D0D,1
TRX-56704,36.6,Beleza,Boleto,Mobile,157.12,1521.3,1,286.7,4,-102.52,820,DEV-CB516,0
TRX-56705,44.3, ELETRONICOS ,Boleto,Mobile,301.45,667.3,1,20.2,6,45.77,931,DEV-2DF3F,0
TRX-56706,38.5,Eletronicos,Pix,Mobile,1308.52,1618.0,1,168.5,2,20.73,367,DEV-32DF8,0
TRX-56707,32.3,Eletronicos,Pix,SmartTV,1057.07,1394.1,1,21.1,2,-16.45,930,DEV-291E7,1
TRX-56708,30.6,Beleza,Cartao_Credito,Mobile,86.2,82.4,0,154.3,3,-19.27,470,DEV-1FBF0,0
TRX-56709,37.0,Games,Cartao_Credito,Mobile,972.18,416.5,1,99.4,11,-19.76,688,DEV-58DA5,0
TRX-56710,54.8,eletronicos,Cartao_Credito,Desktop,1880.73,702.0,1,12.9,4,-177.97,726,DEV-BCA4A,1
TRX-56711,39.4,Beleza,Cartao_Credito,Mobile,1431.14,917.7,2,127.0,1,58.55,920,DEV-2B01A,1
TRX-56712,30.4,Vestuario,Cartao_Credito,Mobile,273.97,475.1,1,320.5,4,-58.74,831,DEV-B4A54,1
TRX-56713,39.9,Eletronicos,Cartao_Credito,Mobile,2851.65,1238.0,3,25.0,5,-109.06,323,DEV-4A305,1
TRX-56714,22.9,Beleza,Voucher,Desktop,102.91,1205.9,1,268.2,4,-29.79,701,DEV-4155C,0
TRX-56715,12.9,Games,Pix,Mobile,1291.35,893.5,1,19.4,5,55.31,795,DEV-8BA57,0
TRX-56716,28.5,Eletronicos,Cartao_Credito,Desktop,238.16,376.7,0,59.4,4,67.6,306,DEV-EDD6D,0
TRX-56717,36.9,Eletronicos,Pix,Mobile,155.6,1090.8,0,8.7,6,-3.97,677,DEV-567C1,0
TRX-56718,38.4,Eletronicos,Cartao_Credito,Mobile,2044.64,1768.9,0,375.0,5,39.43,791,DEV-E945D,0
TRX-56719,33.6,Eletronicos,Boleto,Mobile,916.68,366.5,0,144.2,6,-13.98,261,DEV-8B98F,0
TRX-56720,43.8,eletronicos,Cartao_Credito,Mobile,597.53,1584.7,1,970.2,4,112.48,685,DEV-49911,1
TRX-56721,37.2,Eletronicos,Cartao_Credito,Tablet,400.73,1297.1,1,8.9,4,-130.26,355,DEV-291E8,0
TRX-56722,30.9,Vestuario,Pix,Mobile,603.77,310.3,2,336.9,4,-47.09,455,DEV-E8730,0
TRX-56723,27.5,Eletronicos,Boleto,Desktop,404.44,718.1,1,85.1,2,-149.09,865,DEV-9B2C1,0
TRX-56724,30.5,Eletronicos,Voucher,SmartTV,856.5,1018.1,0,64.3,3,-110.91,392,DEV-1DAD6,0
TRX-56725,35.1,Beleza,Boleto,Mobile,1282.77,1373.7,2,156.2,6,-50.0,128,DEV-CD156,1
TRX-56726,30.5,eletronicos,Pix,SmartTV,20.42,966.9,0,3.9,1,122.96,385,DEV-C51B3,0
TRX-56727,25.6,Eletronicos,Boleto,Desktop,2564.17,129.5,0,272.0,4,184.35,203,DEV-92FF7,1
TRX-56728,15.8, ELETRONICOS ,Cartao_Credito,SmartTV,358.49,80.1,1,66.4,5,-68.24,814,DEV-F0332,0
TRX-56729,24.4,Eletronicos,Cartao_Credito,Tablet,107.96,278.0,1,490.3,3,-237.42,891,DEV-8A35A,1
TRX-56730,25.5,Eletronicos,Pix,Mobile,703.32,330.1,3,81.0,2,54.66,455,DEV-B78D6,1
TRX-56731,21.7,Beleza,Cartao_Credito,Mobile,,267.4,0,77.1,4,74.81,689,DEV-CBADC,0
TRX-56732,41.3,Vestuario,Cartao_Credito,Desktop,1047.42,255.0,0,202.8,4,91.65,749,DEV-32656,1
TRX-56733,28.0, ELETRONICOS ,Voucher,Mobile,1763.14,297.0,1,32.2,4,90.76,289,DEV-21052,1
TRX-56734,45.4,Games,Pix,Tablet,,919.0,0,246.3,4,-183.76,649,DEV-B8FFE,0
TRX-56735,47.3,Eletronicos,Cartao_Credito,Desktop,1326.19,170.1,0,80.8,3,-44.14,952,DEV-2E521,1
TRX-56736,, ELETRONICOS ,Boleto,Desktop,36.4,1020.6,0,140.9,1,-7.89,355,DEV-4B220,0
TRX-56737,35.8,Vestuario,Cartao_Credito,Tablet,459.24,170.2,1,210.8,3,65.26,953,DEV-BEE15,0
TRX-56738,,Beleza,Cartao_Credito,Mobile,856.55,1567.1,0,42.9,3,119.97,335,DEV-468C4,0
TRX-56739,35.2,Vestuario,Cartao_Credito,Desktop,32.67,909.3,0,73.1,5,44.9,657,DEV-79B70,0
TRX-56740,48.7,Eletronicos,Cartao_Credito,Mobile,177.24,855.3,3,33.7,3,119.26,575,DEV-DEFD3,0
TRX-56741,42.4,Eletronicos,Cartao_Credito,Desktop,1934.06,1640.2,0,815.2,1,-112.86,493,DEV-A3B72,1
TRX-56742,25.5, ELETRONICOS ,Pix,Mobile,637.43,1353.2,0,282.9,2,27.7,175,DEV-4F664,1
TRX-56743,18.5,Games,Cartao_Credito,Mobile,2442.09,837.7,2,29.9,4,141.93,252,DEV-A698A,1
TRX-56744,46.7,Beleza,Cartao_Credito,Desktop,57.39,1768.6,1,18.8,3,8.14,930,DEV-63EBE,0
TRX-56745,20.1,Beleza,Cartao_Credito,Tablet,757.05,968.6,0,155.9,6,151.84,170,DEV-6365C,0
TRX-56746,28.6,Vestuario,Pix,Mobile,,398.8,0,43.3,4,-30.53,133,DEV-93492,0
TRX-56747,25.1,Vestuario,Voucher,Mobile,1070.16,1457.3,2,30.2,3,-219.21,577,DEV-84979,0
TRX-56748,,Games,Cartao_Credito,Mobile,419.3,732.2,0,119.8,3,-265.57,971,DEV-3E513,0
TRX-56749,54.9,Vestuario,Boleto,Desktop,2558.19,704.3,2,182.1,3,97.26,820,DEV-955E8,1
TRX-56750,29.2,eletronicos,Boleto,Mobile,1137.94,378.2,1,397.3,3,2.66,648,DEV-375F2,1
TRX-56751,24.7, ELETRONICOS ,Cartao_Credito,Mobile,100.43,422.4,1,70.1,2,-134.35,863,DEV-B96B4,0
TRX-56752,45.7,Eletronicos,Voucher,Mobile,75.77,1742.7,1,106.4,3,-142.45,435,DEV-8E917,0
TRX-56753,30.5,Eletronicos,Boleto,Desktop,609.45,507.7,0,18.0,3,51.56,862,DEV-AC121,0
TRX-56754,53.2,Vestuario,Cartao_Credito,Mobile,258.03,317.5,0,267.6,0,-136.54,533,DEV-1C557,0
TRX-56755,17.7,Vestuario,Cartao_Credito,Desktop,421.36,498.5,3,30.2,1,-18.39,172,DEV-48CC6,1
TRX-56756,26.6,Vestuario,Cartao_Credito,Mobile,308.9,534.5,0,35.8,1,192.93,575,DEV-B94C0,0
TRX-56757,26.0,Beleza,Boleto,Mobile,1462.84,1707.4,1,19.2,4,41.74,726,DEV-29803,0
TRX-56758,33.1,Vestuario,Cartao_Credito,Desktop,88.39,1029.6,1,53.5,4,169.31,834,DEV-67DFA,0
TRX-56759,35.9, ELETRONICOS ,Cartao_Credito,Mobile,120.69,723.7,0,157.6,1,-113.51,251,DEV-8B034,0
TRX-56760,37.7,Games,Cartao_Credito,Mobile,215.76,607.0,0,128.9,2,-42.95,295,DEV-BD3C9,0
TRX-56761,33.7,Eletronicos,Cartao_Credito,Mobile,543.01,610.2,1,630.2,4,-16.9,743,DEV-A2BD2,1
TRX-56762,36.0,Vestuario,Cartao_Credito,Mobile,24.95,771.0,0,11.9,4,82.68,779,DEV-CF346,0
TRX-56763,33.6,Beleza,Cartao_Credito,Mobile,123.41,1382.6,0,65.1,7,-9.93,428,DEV-A86F7,0
TRX-56764,41.1,Vestuario,Boleto,Mobile,765.32,1541.8,1,90.9,5,-36.34,812,DEV-C0C1C,0
TRX-56765,51.5,Eletronicos,Cartao_Credito,Mobile,464.66,899.0,1,82.2,5,210.73,675,DEV-EA890,0
TRX-56766,32.4, ELETRONICOS ,Cartao_Credito,Desktop,1869.57,1738.3,0,376.2,6,-252.6,598,DEV-28EE6,0
TRX-56767,40.1, ELETRONICOS ,Boleto,Desktop,1171.13,251.0,1,99.3,4,-412.86,991,DEV-59AAC,1
TRX-56768,17.2,eletronicos,Cartao_Credito,Mobile,704.82,1778.4,0,85.1,5,-82.94,488,DEV-8F8CE,0
TRX-56769,38.4,Beleza,Cartao_Credito,Desktop,495.41,1681.4,0,13.1,5,23.67,428,DEV-CE34B,0
TRX-56770,53.2,Eletronicos,Pix,Mobile,889.95,440.1,0,83.3,2,-97.7,765,DEV-A5DE6,1
TRX-56771,48.5,Eletronicos,Cartao_Credito,Mobile,991.66,973.6,0,138.9,5,106.97,692,DEV-C844F,0
TRX-56772,42.4,Beleza,Cartao_Credito,Mobile,,1286.7,0,154.5,6,130.66,794,DEV-8AF66,1
TRX-56773,19.6,Eletronicos,Boleto,Mobile,1007.51,833.9,0,5.6,3,-131.89,995,DEV-345D1,0
TRX-56774,49.1,Games,Cartao_Credito,Mobile,778.99,715.0,0,166.4,1,100.05,628,DEV-C178C,1
TRX-56775,52.6,Vestuario,Cartao_Credito,Mobile,1686.48,791.6,0,49.3,3,-223.33,953,DEV-A20F1,0
TRX-56776,, ELETRONICOS ,Cartao_Credito,Mobile,24.74,1019.7,0,237.1,1,-106.02,622,DEV-3BE4C,0
TRX-56777,57.9, ELETRONICOS ,Pix,Desktop,2633.02,1452.5,0,50.1,3,103.55,727,DEV-E2AF7,0
TRX-56778,13.0,Games,Cartao_Credito,Mobile,465.35,999.5,0,45.9,4,-10.45,259,DEV-5A5DC,0
TRX-56779,,Games,Pix,Mobile,904.33,914.0,1,2.6,3,-1.29,395,DEV-DFFF8,1
TRX-56780,24.4, ELETRONICOS ,Boleto,SmartTV,425.17,673.8,1,495.7,4,84.17,436,DEV-C88D4,0
TRX-56781,32.4,Games,Cartao_Credito,Mobile,,1408.9,1,172.1,7,130.29,944,DEV-2DA1E,1
TRX-56782,37.5,Vestuario,Cartao_Credito,Desktop,1032.45,456.8,0,10.2,4,-147.74,122,DEV-8A692,0
TRX-56783,30.2, ELETRONICOS ,Cartao_Credito,Mobile,102.47,1226.5,0,302.3,9,29.36,437,DEV-580AD,0
TRX-56784,34.2,Games,Cartao_Credito,Mobile,134.98,1696.4,0,226.0,5,-272.99,105,DEV-50DE5,0
TRX-56785,11.1,Games,Cartao_Credito,Desktop,1941.07,1614.0,0,156.1,4,188.82,839,DEV-8B0CE,1
TRX-56786,44.5,Games,Cartao_Credito,Desktop,496.85,1457.2,0,113.6,0,76.37,622,DEV-30965,0
TRX-56787,58.2, ELETRONICOS ,Boleto,Mobile,119.65,151.8,0,402.5,4,-103.59,187,DEV-4E42A,0
TRX-56788,51.1,Beleza,Voucher,Mobile,929.1,1123.4,1,110.8,2,-18.07,330,DEV-7A773,1
TRX-56789,31.6,Games,Cartao_Credito,Mobile,442.19,1652.0,0,5.3,4,187.56,131,DEV-285F2,0
TRX-56790,30.1,Eletronicos,Cartao_Credito,Desktop,166.32,349.1,0,235.4,4,-85.16,781,DEV-A441D,0
TRX-56791,40.1,Eletronicos,Cartao_Credito,SmartTV,,789.5,0,42.9,7,-151.03,840,DEV-9620B,1
TRX-56792,42.7,Eletronicos,Pix,Mobile,106.5,1149.5,0,32.1,1,46.61,542,DEV-77F4F,0
TRX-56793,64.0, ELETRONICOS ,Cartao_Credito,Desktop,732.54,1023.2,0,169.2,8,-47.04,951,DEV-5965B,0
TRX-56794,53.8,Eletronicos,Voucher,Desktop,899.84,362.6,0,348.5,1,-53.6,134,DEV-3D9D9,1
TRX-56795,21.8,Games,Pix,Desktop,31.01,1575.4,0,318.9,4,-35.4,808,DEV-5B49B,0
TRX-56796,,eletronicos,Cartao_Credito,Mobile,735.65,1179.5,1,9.7,3,95.57,361,DEV-AFCED,0
TRX-56797,44.6,eletronicos,Cartao_Credito,Desktop,266.36,1303.0,1,4.4,3,-92.05,888,DEV-8B9B3,0
TRX-56798,35.4,Vestuario,Cartao_Credito,Tablet,1867.8,15.8,0,54.9,2,113.48,115,DEV-971BB,1
TRX-56799,30.5,Eletronicos,Cartao_Credito,Desktop,182.55,408.8,0,47.4,3,-60.74,866,DEV-73B3F,0
TRX-56800,34.9,Games,Cartao_Credito,Mobile,339.25,1130.2,1,248.0,5,188.95,798,DEV-C40E6,0
TRX-56801,48.4, ELETRONICOS ,Boleto,Mobile,2256.26,489.6,1,110.0,2,49.03,232,DEV-67103,1
TRX-56802,28.1,eletronicos,Boleto,Tablet,649.23,13.9,1,5.8,3,-94.62,811,DEV-ABADC,0
TRX-56803,42.1,Vestuario,Pix,Mobile,,1246.3,1,354.7,0,181.07,611,DEV-54E28,1
TRX-56804,36.6,Beleza,Cartao_Credito,Mobile,240.57,362.4,0,47.2,4,201.3,870,DEV-F299D,0
TRX-56805,,Beleza,Pix,Mobile,564.17,1130.2,1,44.0,3,8.35,121,DEV-6CC02,0
TRX-56806,27.5,Vestuario,Cartao_Credito,Mobile,642.48,647.2,0,168.1,5,-122.91,201,DEV-8BD88,0
TRX-56807,33.1,Beleza,Cartao_Credito,Desktop,46.68,202.1,1,209.8,2,-103.1,186,DEV-37606,0
TRX-56808,29.2, ELETRONICOS ,Pix,Mobile,777.13,490.5,0,123.2,3,-97.76,791,DEV-ED44F,0
TRX-56809,39.3, ELETRONICOS ,Cartao_Credito,Desktop,250.04,1543.5,0,298.7,3,88.2,899,DEV-EB83A,0
TRX-56810,,eletronicos,Cartao_Credito,Mobile,297.42,157.0,1,243.3,5,3.27,125,DEV-8B01A,0
TRX-56811,35.1,Games,Voucher,Mobile,605.76,783.6,0,111.7,5,94.38,407,DEV-AB3AA,0
TRX-56812,42.4,Eletronicos,Boleto,Mobile,557.63,1472.5,0,93.3,3,145.84,468,DEV-E4AAE,0
TRX-56813,45.3,Vestuario,Boleto,Desktop,146.27,545.1,2,312.5,5,-66.07,886,DEV-D17E5,0
TRX-56814,37.0,eletronicos,Cartao_Credito,Desktop,492.53,1089.7,2,592.1,1,95.41,371,DEV-B4454,1
TRX-56815,22.3,Beleza,Voucher,Desktop,747.84,30.2,1,531.3,4,-9.74,831,DEV-A6609,1
TRX-56816,36.6,Beleza,Cartao_Credito,Mobile,721.34,344.4,0,98.5,5,102.55,689,DEV-C732F,0
TRX-56817,40.1,Eletronicos,Boleto,Desktop,71.47,1399.3,0,109.5,1,29.95,398,DEV-DF930,0
TRX-56818,36.4, ELETRONICOS ,Pix,Mobile,810.97,564.0,0,221.8,4,-97.51,606,DEV-EF624,0
TRX-56819,27.7,Beleza,Cartao_Credito,Desktop,313.68,1190.0,0,105.0,3,-123.34,157,DEV-B4009,0
TRX-56820,38.0,Beleza,Cartao_Credito,Mobile,309.77,955.1,0,262.8,4,-51.49,261,DEV-56F58,0
TRX-56821,44.2,eletronicos,Voucher,Mobile,1776.14,370.3,2,131.9,1,65.95,299,DEV-48234,1
TRX-56822,31.9, ELETRONICOS ,Cartao_Credito,Mobile,1400.26,42.7,1,281.7,2,56.5,420,DEV-1D06F,1
TRX-56823,31.4,Eletronicos,Boleto,Tablet,269.58,924.7,0,109.5,6,-145.95,670,DEV-B58E9,0
TRX-56824,41.0,Beleza,Cartao_Credito,Mobile,256.47,1039.7,0,100.1,2,-140.91,448,DEV-A836E,0
TRX-56825,27.4,Vestuario,Cartao_Credito,Mobile,103.29,1390.2,0,550.7,3,9.94,135,DEV-7342D,0
TRX-56826,29.0, ELETRONICOS ,Pix,Mobile,92.8,487.8,1,4.4,2,-55.35,418,DEV-21F1E,0
TRX-56827,38.8,eletronicos,Pix,Mobile,88.29,1155.1,0,46.4,5,-200.78,181,DEV-3A339,0
TRX-56828,18.7,Eletronicos,Voucher,Mobile,129.75,1314.4,0,215.6,6,-127.81,252,DEV-26CCB,0
